APPLICATION_ID,APPL_ID_LINK,IC_NAME,Topic_30,Topic_30_Name,Topic_20,Topic_20_Name,Topic_15,Topic_15_Name,Topic_10,Topic_10_Name,Topic_5,Topic_5_Name
10770413,https:/reporter.nih.gov/search/jeu6xpyJ60mQMNKOdnmCXQ/project-details/10770413#similar-Projects,NATIONAL CANCER INSTITUTE,19,Prostate Cancer & Biomarkers,17,Prostate Cancer Detection,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10840844,https:/reporter.nih.gov/search/gKOqq2Ne0ESx-39X__ApoA/project-details/10840844#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,11,Genomics & Gene Expression,11,Genomics and Phenotypes,8,Genomic Studies,2,Gene Expression,0,Cell Genomics
10900768,https:/reporter.nih.gov/search/CEQQL1Acd06pGcWe60DkKQ/project-details/10900768#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,14,Antibiotic Resistance & Microbiome,3,Inflammation and Immunity,9,Tuberculosis Research,1,Immune Response,3,Immune Response
10792891,https:/reporter.nih.gov/search/6W_0cj_cEkmjGY9RUDRooA/project-details/10792891#similar-Projects,NATIONAL INSTITUTE ON DEAFNESS AND OTHER COMMUNICATION DISORDERS,7,Brain Injury & Neurology,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10946397,https:/reporter.nih.gov/search/YsPw1AxzTkSoMaVmAQsW6A/project-details/10946397#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,20,Maternal Health & Air Pollution,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10835061,https:/reporter.nih.gov/search/310Hi_ZrxUWpHor1NMyHiQ/project-details/10835061#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,11,Genomics & Gene Expression,11,Genomics and Phenotypes,10,DNA Repair,2,Gene Expression,0,Cell Genomics
10939650,https:/reporter.nih.gov/search/3tx_gfNrDU-Dba2CtcbwAA/project-details/10939650#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,11,Genomics & Gene Expression,11,Genomics and Phenotypes,8,Genomic Studies,7,Research Management,0,Cell Genomics
10827443,https:/reporter.nih.gov/search/ydNYLaxtmUe1hqt-XO3XTQ/project-details/10827443#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,8,DNA Repair & Transcription,10,DNA Repair Mechanisms,10,DNA Repair,2,Gene Expression,0,Cell Genomics
10813189,https:/reporter.nih.gov/search/LVkOisreM0ukuo8rxbfUXA/project-details/10813189#similar-Projects,NATIONAL INSTITUTE ON DEAFNESS AND OTHER COMMUNICATION DISORDERS,22,Bone Health & Osteoporosis,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,0,Cell Genomics
10875578,https:/reporter.nih.gov/search/UkRqquY290GN9gf25FdZog/project-details/10875578#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,11,Genomics & Gene Expression,11,Genomics and Phenotypes,8,Genomic Studies,2,Gene Expression,0,Cell Genomics
10751018,https:/reporter.nih.gov/search/e1Sv3TVw_0mFN67B7Mm0ew/project-details/10751018#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,7,Brain Injury & Neurology,2,Alzheimer's Biomarkers,13,Eye Diseases,5,Neuronal Signaling,1,Neurological Aging
10809271,https:/reporter.nih.gov/search/2sBDZs23u0OmvL9FY_f8iQ/project-details/10809271#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,7,Brain Injury & Neurology,2,Alzheimer's Biomarkers,6,Neurodegenerative Diseases,6,Alzheimer's Disease and Dementia,1,Neurological Aging
10906080,https:/reporter.nih.gov/search/eoJVuyYfp0eWiXauaKfIsg/project-details/10906080#similar-Projects,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10757906,https:/reporter.nih.gov/search/Wf4-Vbgkg0iYRGNDZjpRZA/project-details/10757906#similar-Projects,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",17,Autoimmunity & Inflammation,3,Inflammation and Immunity,4,Respiratory Health,0,Vascular Disease,3,Immune Response
10879372,https:/reporter.nih.gov/search/kDLNAXbNPUaNFBtOfwlLuw/project-details/10879372#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,6,Lung Fibrosis & Inflammation,3,Inflammation and Immunity,4,Respiratory Health,1,Immune Response,3,Immune Response
10841960,https:/reporter.nih.gov/search/PTXuz-_EZUuNkfQ991-WJQ/project-details/10841960#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,8,DNA Repair & Transcription,10,DNA Repair Mechanisms,10,DNA Repair,2,Gene Expression,0,Cell Genomics
10892158,https:/reporter.nih.gov/search/WfQwXaUwIU25JEcCLLmwfw/project-details/10892158#similar-Projects,NATIONAL INSTITUTE ON MINORITY HEALTH AND HEALTH DISPARITIES,1,Public Health & Caregiving,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10989105,https:/reporter.nih.gov/search/RkG4Gff61Uu8ID1jIAykHA/project-details/10989105#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,14,Antibiotic Resistance & Microbiome,7,Tuberculosis Immunity,9,Tuberculosis Research,1,Immune Response,3,Immune Response
10834901,https:/reporter.nih.gov/search/HbbhwOBT4U6CIk8J13320A/project-details/10834901#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,12,Auditory Processing & Hearing Loss,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10895585,https:/reporter.nih.gov/search/05ogMoKST0ueDP2QkaVd6g/project-details/10895585#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,10,HIV Prevention & Mental Health,6,HIV Prevention Strategies,5,HIV Interventions,3,Mental Health,2,Health Interventions
10851751,https:/reporter.nih.gov/search/rFs3vG6aB0SGT1Nj5fr-OQ/project-details/10851751#similar-Projects,NATIONAL INSTITUTE ON ALCOHOL ABUSE AND ALCOHOLISM,10,HIV Prevention & Mental Health,6,HIV Prevention Strategies,5,HIV Interventions,3,Mental Health,2,Health Interventions
10891437,https:/reporter.nih.gov/search/vekk02QdWEi1HZswjM5BLw/project-details/10891437#similar-Projects,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",9,Heart Health & Cardiology,8,Cardiovascular Health,7,Stem Cell Biology,0,Vascular Disease,0,Cell Genomics
10894897,https:/reporter.nih.gov/search/sEjPCdCdv061PTfiysgzxA/project-details/10894897#similar-Projects,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",9,Heart Health & Cardiology,8,Cardiovascular Health,7,Stem Cell Biology,0,Vascular Disease,0,Cell Genomics
10805480,https:/reporter.nih.gov/search/4Hsc6E_HHkG6T1d-W67_PQ/project-details/10805480#similar-Projects,NATIONAL INSTITUTE ON AGING,13,Liver Health & Disease,12,Liver Disease Mechanisms,2,Metabolic Disorders,0,Vascular Disease,0,Cell Genomics
10802985,https:/reporter.nih.gov/search/LOodqzyTnEyNfs5prkIVAw/project-details/10802985#similar-Projects,NATIONAL INSTITUTE OF DENTAL & CRANIOFACIAL RESEARCH,14,Antibiotic Resistance & Microbiome,7,Tuberculosis Immunity,9,Tuberculosis Research,1,Immune Response,3,Immune Response
10782463,https:/reporter.nih.gov/search/QAN4YTdxKkq2eaKWTfl2FA/project-details/10782463#similar-Projects,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,13,Liver Health & Disease,12,Liver Disease Mechanisms,2,Metabolic Disorders,0,Vascular Disease,0,Cell Genomics
10933665,https:/reporter.nih.gov/search/NEx8m7TiKE6CDceIZgl9Ag/project-details/10933665#similar-Projects,NATIONAL CANCER INSTITUTE,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10840417,https:/reporter.nih.gov/search/kzBLzGNMBUuHKMNzKrJanQ/project-details/10840417#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,14,Antibiotic Resistance & Microbiome,3,Inflammation and Immunity,9,Tuberculosis Research,1,Immune Response,3,Immune Response
10815731,https:/reporter.nih.gov/search/zmdXfSPDYUiXz4yPZFxrTg/project-details/10815731#similar-Projects,NATIONAL INSTITUTE OF MENTAL HEALTH,7,Brain Injury & Neurology,2,Alzheimer's Biomarkers,13,Eye Diseases,6,Alzheimer's Disease and Dementia,1,Neurological Aging
10885995,https:/reporter.nih.gov/search/TgUBpKI4DUqxoKry06EzWA/project-details/10885995#similar-Projects,NATIONAL HUMAN GENOME RESEARCH INSTITUTE,11,Genomics & Gene Expression,11,Genomics and Phenotypes,8,Genomic Studies,2,Gene Expression,0,Cell Genomics
10877982,https:/reporter.nih.gov/search/Qm08WL36hECCnauox8wpaA/project-details/10877982#similar-Projects,NATIONAL INSTITUTE ON DRUG ABUSE,3,HIV Immunology & Vaccines,9,Viral Infections Immunity,11,Viral Infections,1,Immune Response,3,Immune Response
10830918,https:/reporter.nih.gov/search/r12xhrjUnk2KZTyC1xx-Ww/project-details/10830918#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,14,Antibiotic Resistance & Microbiome,7,Tuberculosis Immunity,9,Tuberculosis Research,1,Immune Response,3,Immune Response
10866768,https:/reporter.nih.gov/search/BaXkQbQHgE-ESmIZZESkTg/project-details/10866768#similar-Projects,NATIONAL INSTITUTE ON AGING,7,Brain Injury & Neurology,0,Neuronal Brain Function,13,Eye Diseases,5,Neuronal Signaling,1,Neurological Aging
10758229,https:/reporter.nih.gov/search/Ij0EQE3zo0G_oHJFuPzvkQ/project-details/10758229#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,5,Cell Signaling & Receptors,5,Protein Signaling Pathways,14,Molecular Biology,2,Gene Expression,0,Cell Genomics
10929497,https:/reporter.nih.gov/search/NkImkQeDzUCiNwEpoSrTGA/project-details/10929497#similar-Projects,NATIONAL INSTITUTE OF MENTAL HEALTH,1,Public Health & Caregiving,1,Physical Activity Interventions,5,HIV Interventions,3,Mental Health,2,Health Interventions
10863149,https:/reporter.nih.gov/search/WnzQZ2Xax0iS_HqwA5PYkw/project-details/10863149#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,29,Malaria Parasite & Immunity,7,Tuberculosis Immunity,9,Tuberculosis Research,1,Immune Response,3,Immune Response
10851851,https:/reporter.nih.gov/search/3wZy9PrdEU-H0mKnQikLpw/project-details/10851851#similar-Projects,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",6,Lung Fibrosis & Inflammation,3,Inflammation and Immunity,4,Respiratory Health,0,Vascular Disease,0,Cell Genomics
10894324,https:/reporter.nih.gov/search/Ny17XLLt3k-BLWDq9Rjxyw/project-details/10894324#similar-Projects,NATIONAL INSTITUTE OF MENTAL HEALTH,3,HIV Immunology & Vaccines,9,Viral Infections Immunity,11,Viral Infections,1,Immune Response,3,Immune Response
10836035,https:/reporter.nih.gov/search/iPbzChXQ5E22hmgl70wp5A/project-details/10836035#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,3,HIV Immunology & Vaccines,9,Viral Infections Immunity,11,Viral Infections,1,Immune Response,3,Immune Response
10671453,https:/reporter.nih.gov/search/VuKZp3dtsUaAoZUWOd7zbA/project-details/10671453#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,7,Brain Injury & Neurology,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10898888,https:/reporter.nih.gov/search/hkDCDM8xTkKp-RmNkG2dSg/project-details/10898888#similar-Projects,NATIONAL INSTITUTE OF MENTAL HEALTH,12,Auditory Processing & Hearing Loss,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10837892,https:/reporter.nih.gov/search/sxAfiRe2BUqL4fwIN7aTgA/project-details/10837892#similar-Projects,NATIONAL LIBRARY OF MEDICINE,16,Data Management & Bioinformatics,13,Research Core Services,12,Core Services,7,Research Management,2,Health Interventions
10800759,https:/reporter.nih.gov/search/QIJO2eoVRk-zzj-V-lh5vw/project-details/10800759#similar-Projects,NATIONAL INSTITUTE OF MENTAL HEALTH,2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10900820,https:/reporter.nih.gov/search/F2iBCUQGp02VqsCaKYZNCg/project-details/10900820#similar-Projects,NATIONAL INSTITUTE ON MINORITY HEALTH AND HEALTH DISPARITIES,1,Public Health & Caregiving,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10816477,https:/reporter.nih.gov/search/HtGk6gPXvkaCZyQPBqYwoQ/project-details/10816477#similar-Projects,NATIONAL INSTITUTE OF MENTAL HEALTH,1,Public Health & Caregiving,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10783753,https:/reporter.nih.gov/search/oiHP-BluTkirlDxOArzcRQ/project-details/10783753#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,14,Antibiotic Resistance & Microbiome,7,Tuberculosis Immunity,9,Tuberculosis Research,1,Immune Response,3,Immune Response
10799287,https:/reporter.nih.gov/search/uluuY5DhXkOclh_h54iC_Q/project-details/10799287#similar-Projects,NATIONAL INSTITUTE OF MENTAL HEALTH,2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10788331,https:/reporter.nih.gov/search/VnkKyxBhX0mpri4F1VtHOw/project-details/10788331#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,27,Tuberculosis Infection & Treatment,7,Tuberculosis Immunity,9,Tuberculosis Research,1,Immune Response,3,Immune Response
10844577,https:/reporter.nih.gov/search/7A3nFdu2U0aoQaxkdchKyg/project-details/10844577#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,22,Bone Health & Osteoporosis,15,Stem Cell Regeneration,2,Metabolic Disorders,0,Vascular Disease,0,Cell Genomics
10796940,https:/reporter.nih.gov/search/YqNTRdTdt0Kchoej5VagHg/project-details/10796940#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,13,Liver Health & Disease,12,Liver Disease Mechanisms,4,Respiratory Health,0,Vascular Disease,0,Cell Genomics
10849911,https:/reporter.nih.gov/search/6VEpcYMtJEuKrmusWueVxA/project-details/10849911#similar-Projects,NATIONAL INSTITUTE OF MENTAL HEALTH,7,Brain Injury & Neurology,2,Alzheimer's Biomarkers,13,Eye Diseases,5,Neuronal Signaling,1,Neurological Aging
10860948,https:/reporter.nih.gov/search/2KnOCjkWi0SfNcv6E-KL9Q/project-details/10860948#similar-Projects,NATIONAL INSTITUTE ON DEAFNESS AND OTHER COMMUNICATION DISORDERS,12,Auditory Processing & Hearing Loss,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10821462,https:/reporter.nih.gov/search/iB2s10Hv7kOq5aKPJxbE_A/project-details/10821462#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,27,Tuberculosis Infection & Treatment,7,Tuberculosis Immunity,9,Tuberculosis Research,1,Immune Response,3,Immune Response
10874734,https:/reporter.nih.gov/search/I8u_34fo6E-S4VZYLXOd0Q/project-details/10874734#similar-Projects,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,5,Cell Signaling & Receptors,5,Protein Signaling Pathways,7,Stem Cell Biology,2,Gene Expression,0,Cell Genomics
10745719,https:/reporter.nih.gov/search/ZUojIvM1Bk6jXWzpigVJXg/project-details/10745719#similar-Projects,NATIONAL INSTITUTE OF MENTAL HEALTH,2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10793729,https:/reporter.nih.gov/search/dTXSiu3uw0yHhpRji8Gquw/project-details/10793729#similar-Projects,NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES,11,Genomics & Gene Expression,11,Genomics and Phenotypes,8,Genomic Studies,2,Gene Expression,0,Cell Genomics
10733452,https:/reporter.nih.gov/search/DLZL-528TUSFPmaqDhN2NA/project-details/10733452#similar-Projects,NATIONAL INSTITUTE ON DEAFNESS AND OTHER COMMUNICATION DISORDERS,12,Auditory Processing & Hearing Loss,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10843836,https:/reporter.nih.gov/search/1S1iaYc0MEqWewYzcf8FtQ/project-details/10843836#similar-Projects,NATIONAL INSTITUTE ON AGING,4,Neurodegenerative Diseases,2,Alzheimer's Biomarkers,6,Neurodegenerative Diseases,6,Alzheimer's Disease and Dementia,2,Health Interventions
10900910,https:/reporter.nih.gov/search/M7xKYp3BakCPGMBqil5oxg/project-details/10900910#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,22,Bone Health & Osteoporosis,15,Stem Cell Regeneration,2,Metabolic Disorders,0,Vascular Disease,0,Cell Genomics
10754966,https:/reporter.nih.gov/search/iNNjIVZ7_EaUIlsvL-lN1A/project-details/10754966#similar-Projects,NATIONAL INSTITUTE ON AGING,4,Neurodegenerative Diseases,2,Alzheimer's Biomarkers,6,Neurodegenerative Diseases,6,Alzheimer's Disease and Dementia,1,Neurological Aging
10877755,https:/reporter.nih.gov/search/OAPnnsc2NkeKvDx1hF_JWA/project-details/10877755#similar-Projects,NATIONAL INSTITUTE ON AGING,2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10765477,https:/reporter.nih.gov/search/7FhUoMVKz0WD5TuDO1Fypg/project-details/10765477#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,5,Cell Signaling & Receptors,5,Protein Signaling Pathways,7,Stem Cell Biology,2,Gene Expression,0,Cell Genomics
10928266,https:/reporter.nih.gov/search/fqhtVlLMQ0aYuqRJfKxVhg/project-details/10928266#similar-Projects,NATIONAL CANCER INSTITUTE,8,DNA Repair & Transcription,10,DNA Repair Mechanisms,10,DNA Repair,2,Gene Expression,4,Cancer Biology
10772135,https:/reporter.nih.gov/search/1ANFGhlOFUOTBYPa2uQaZQ/project-details/10772135#similar-Projects,NATIONAL INSTITUTE OF BIOMEDICAL IMAGING AND BIOENGINEERING,19,Prostate Cancer & Biomarkers,17,Prostate Cancer Detection,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10895339,https:/reporter.nih.gov/search/TZGcE5kzGkqMPG3T27FlmQ/project-details/10895339#similar-Projects,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",16,Data Management & Bioinformatics,13,Research Core Services,4,Respiratory Health,7,Research Management,2,Health Interventions
10791934,https:/reporter.nih.gov/search/e616C2PBe0SYsTHJ5gxz9Q/project-details/10791934#similar-Projects,NATIONAL CANCER INSTITUTE,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10865624,https:/reporter.nih.gov/search/A4wc-pOrDkuySBtNXQLNOg/project-details/10865624#similar-Projects,NATIONAL CANCER INSTITUTE,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10884352,https:/reporter.nih.gov/search/2LvDkqte3E2_4ex5d9wbTg/project-details/10884352#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,14,Antibiotic Resistance & Microbiome,7,Tuberculosis Immunity,9,Tuberculosis Research,1,Immune Response,3,Immune Response
10907850,https:/reporter.nih.gov/search/i4KsiaeG-k-w8meR6jkwJg/project-details/10907850#similar-Projects,NATIONAL INSTITUTE ON DEAFNESS AND OTHER COMMUNICATION DISORDERS,2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10791817,https:/reporter.nih.gov/search/RprywdnVj0WfkeYMo9Ndrg/project-details/10791817#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,3,HIV Immunology & Vaccines,9,Viral Infections Immunity,11,Viral Infections,1,Immune Response,3,Immune Response
10910636,https:/reporter.nih.gov/search/gulwqHOReEWFQ6c869S6Fw/project-details/10910636#similar-Projects,NATIONAL HUMAN GENOME RESEARCH INSTITUTE,11,Genomics & Gene Expression,11,Genomics and Phenotypes,8,Genomic Studies,2,Gene Expression,0,Cell Genomics
10818511,https:/reporter.nih.gov/search/08aJpAOkiUySkSS2NU1MaA/project-details/10818511#similar-Projects,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",18,Extracellular Matrix & Regeneration,8,Cardiovascular Health,7,Stem Cell Biology,0,Vascular Disease,0,Cell Genomics
10796098,https:/reporter.nih.gov/search/FpXs-VybfEi_1SZMEyeNJw/project-details/10796098#similar-Projects,NATIONAL CANCER INSTITUTE,1,Public Health & Caregiving,4,Tumor Microenvironment,3,Cognitive Health,4,Cancer Biology,2,Health Interventions
10850674,https:/reporter.nih.gov/search/ztFqGDzOgkCBQTZm_XxWAw/project-details/10850674#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,7,Brain Injury & Neurology,2,Alzheimer's Biomarkers,13,Eye Diseases,5,Neuronal Signaling,1,Neurological Aging
